x,y
10.89,1.3882
10.92,1.3882
10.95,1.3882
10.98,1.3882
11.01,1.3882
11.04,1.3882
11.07,1.3882
11.1,1.3882
11.13,1.3882
11.16,1.3882
11.19,1.3882
11.22,1.3882
11.25,1.3882
11.28,1.3882
11.31,1.327
11.34,1.1561
11.37,0.94
11.4,0.75038
11.43,0.63243
11.46,0.60012
11.49,0.62189
11.52,0.65198
11.55,0.65829
11.58,0.65829
11.61,0.65829
11.64,0.65829
11.67,0.65829
11.7,0.65829
11.73,0.65829
11.76,0.65829
11.79,0.65829
11.82,0.65829
11.85,0.65829
11.88,0.65829
11.91,0.65829
11.94,0.65829
11.97,0.65829
12,0.65685
12.03,0.62718
12.06,0.58675
12.09,0.57513
12.12,0.6287
12.15,0.76553
12.18,0.9499
12.21,1.1171
12.24,1.2077
12.27,1.2122
12.3,1.2122
12.33,1.2122
12.36,1.2122
12.39,1.2122
12.42,1.2122
12.45,1.2122
12.48,1.2122
12.51,1.2122
12.54,1.2122
12.57,1.2122
12.6,1.2122
12.63,1.2122
12.66,1.2122
12.69,1.1719
12.72,1.0413
12.75,0.87424
12.78,0.73387
12.81,0.66448
12.84,0.67555
12.87,0.73376
12.9,0.78915
12.93,0.80386
12.96,0.80386
12.99,0.80386
13.02,0.80386
13.05,0.80386
13.08,0.80386
13.11,0.80386
13.14,0.80386
13.17,0.80386
13.2,0.80386
13.23,0.80386
13.26,0.80386
13.29,0.80386
13.32,0.80386
13.35,0.80386
13.38,0.79068
13.41,0.73331
13.44,0.66638
13.47,0.63568
13.5,0.67683
13.53,0.79584
13.56,0.94723
13.59,1.0704
13.62,1.1162
13.65,1.1149
13.68,1.1149
13.71,1.1149
13.74,1.1149
13.77,1.1149
13.8,1.1149
13.83,1.1149
13.86,1.1149
13.89,1.1149
13.92,1.1149
13.95,1.1149
13.98,1.1149
14.01,1.1149
14.04,1.1135
14.07,1.0445
14.1,0.9141
14.13,0.77699
14.16,0.68863
14.19,0.67767
14.22,0.73534
14.25,0.8152
14.28,0.86813
14.31,0.87292
14.34,0.87292
14.37,0.87292
14.4,0.87292
14.43,0.87292
14.46,0.87292
14.49,0.87292
14.52,0.87292
14.55,0.87292
14.58,0.87292
14.61,0.87292
14.64,0.87292
14.67,0.87292
14.7,0.87292
14.73,0.86927
14.76,0.81678
14.79,0.73445
14.82,0.66896
14.85,0.66349
14.88,0.73848
14.91,0.86665
14.94,0.9918
14.97,1.0608
15,1.0638
15.03,1.0638
15.06,1.0638
15.09,1.0638
15.12,1.0638
15.15,1.0638
15.18,1.0638
15.21,1.0638
15.24,1.0638
15.27,1.0638
15.3,1.0638
15.33,1.0638
15.36,1.0638
15.39,1.0638
15.42,1.0235
15.45,0.91521
15.48,0.78917
15.51,0.70037
15.54,0.68517
15.57,0.74402
15.6,0.83571
15.63,0.90785
15.66,0.92391
15.69,0.92391
15.72,0.92391
15.75,0.92391
15.78,0.92391
15.81,0.92391
15.84,0.92391
15.87,0.92391
15.9,0.92391
15.93,0.92391
15.96,0.92391
15.99,0.92391
16.02,0.92391
16.05,0.92391
16.08,0.92061
16.11,0.86371
16.14,0.77056
16.17,0.68907
16.2,0.66432
16.23,0.71803
16.26,0.82796
16.29,0.94117
16.32,1.0063
16.35,1.0099
16.38,1.0099
16.41,1.0099
16.44,1.0099
16.47,1.0099
16.5,1.0099
16.53,1.0099
16.56,1.0099
16.59,1.0099
16.62,1.0099
16.65,1.0099
16.68,1.0099
16.71,1.0099
16.74,1.0099
16.77,0.97406
16.8,0.87725
16.83,0.767
16.86,0.69572
16.89,0.69852
16.92,0.77442
16.95,0.8802
16.98,0.96176
17.01,0.98062
17.04,0.98062
17.07,0.98062
17.1,0.98062
17.13,0.98062
17.16,0.98062
17.19,0.98062
17.22,0.98062
17.25,0.98062
17.28,0.98062
17.31,0.98062
17.34,0.98062
17.37,0.98062
17.4,0.98062
17.43,0.96852
17.46,0.89274
17.49,0.78562
17.52,0.69814
17.55,0.67336
17.58,0.72599
17.61,0.82694
17.64,0.92343
17.67,0.96879
17.7,0.96837
17.73,0.96837
17.76,0.96837
17.79,0.96837
17.82,0.96837
17.85,0.96837
17.88,0.96837
17.91,0.96837
17.94,0.96837
17.97,0.96837
18,0.96837
18.03,0.96837
18.06,0.96837
18.09,0.96789
18.12,0.917
18.15,0.82028
18.18,0.72557
18.21,0.68127
18.24,0.71436
18.27,0.8114
18.3,0.92265
18.33,0.99533
18.36,1.0039
18.39,1.0039
18.42,1.0039
18.45,1.0039
18.48,1.0039
18.51,1.0039
18.54,1.0039
18.57,1.0039
18.6,1.0039
18.63,1.0039
18.66,1.0039
18.69,1.0039
18.72,1.0039
18.75,1.0039
18.78,0.96867
18.81,0.87337
18.84,0.76476
18.87,0.69445
18.9,0.69715
18.93,0.77219
18.96,0.87721
18.99,0.95874
19.02,0.97839
19.05,0.97839
19.08,0.97839
19.11,0.97839
19.14,0.97839
19.17,0.97839
19.2,0.97839
19.23,0.97839
19.26,0.97839
19.29,0.97839
19.32,0.97839
19.35,0.97839
19.38,0.97839
19.41,0.97839
19.44,0.96052
19.47,0.8803
19.5,0.7756
19.53,0.69729
19.56,0.68553
19.59,0.75025
19.62,0.8571
19.65,0.95228
19.68,0.99061
19.71,0.98946
19.74,0.98946
19.77,0.98946
19.8,0.98946
19.83,0.98946
19.86,0.98946
19.89,0.98946
19.92,0.98946
19.95,0.98946
19.98,0.98946
20.01,0.98946
20.04,0.98946
20.07,0.98946
20.1,0.98081
20.13,0.91036
20.16,0.805
20.19,0.71532
20.22,0.68586
20.25,0.73454
20.28,0.83567
20.31,0.93671
20.34,0.98915
20.37,0.98981
20.4,0.98981
20.43,0.98981
20.46,0.98981
20.49,0.98981
20.52,0.98981
20.55,0.98981
20.58,0.98981
20.61,0.98981
20.64,0.98981
20.67,0.98981
20.7,0.98981
20.73,0.98981
20.76,0.98713
20.79,0.92677
20.82,0.82281
20.85,0.7244
20.88,0.67891
20.91,0.71002
20.94,0.80116
20.97,0.90294
21,0.96532
21.03,0.96998
21.06,0.96998
21.09,0.96998
21.12,0.96998
21.15,0.96998
21.18,0.96998
21.21,0.96998
21.24,0.96998
21.27,0.96998
21.3,0.96998
21.33,0.96998
21.36,0.96998
21.39,0.96998
21.42,0.96998
21.45,0.9257
21.48,0.83086
21.51,0.73256
21.54,0.6795
21.57,0.70106
21.6,0.78913
21.63,0.89743
21.66,0.97363
21.69,0.98642
21.72,0.98642
21.75,0.98642
21.78,0.98642
21.81,0.98642
21.84,0.98642
21.87,0.98642
21.9,0.98642
21.93,0.98642
21.96,0.98642
21.99,0.98642
22.02,0.98642
22.05,0.98642
22.08,0.98642
22.11,0.95188
22.14,0.85975
22.17,0.7561
