x,y
5.9,0.5412
5.91,0.57083
5.92,0.59948
5.93,0.62714
5.94,0.65383
5.95,0.67953
5.96,0.70425
5.97,0.72799
5.98,0.75076
5.99,0.77253
6,0.79333
6.01,0.81315
6.02,0.83199
6.03,0.84984
6.04,0.86672
6.05,0.88261
6.06,0.89752
6.07,0.91146
6.08,0.92441
6.09,0.93638
6.1,0.94736
6.11,0.95737
6.12,0.9664
6.13,0.97444
6.14,0.98151
6.15,0.98759
6.16,0.9927
6.17,0.99682
6.18,0.99996
6.19,1.0021
6.2,1.0033
6.21,1.0035
6.22,1.0027
6.23,1.0009
6.24,0.9982
6.25,0.99447
6.26,0.98977
6.27,0.98408
6.28,0.97741
6.29,0.96976
6.3,0.96113
6.31,0.95151
6.32,0.94092
6.33,0.92935
6.34,0.91679
6.35,0.90325
6.36,0.88874
6.37,0.87324
6.38,0.85676
6.39,0.8393
6.4,0.82086
6.41,0.80144
6.42,0.78103
6.43,0.75965
6.44,0.73728
6.45,0.71394
6.46,0.68961
6.47,0.6643
6.48,0.63801
6.49,0.61074
6.5,0.58249
6.51,0.55326
6.52,0.52304
6.53,0.49186
6.54,0.46009
6.55,0.42842
6.56,0.39749
6.57,0.3679
6.58,0.34022
6.59,0.31499
6.6,0.2927
6.61,0.27375
6.62,0.25849
6.63,0.2472
6.64,0.24006
6.65,0.23718
6.66,0.23869
6.67,0.24486
6.68,0.25554
6.69,0.27049
6.7,0.28935
6.71,0.31173
6.72,0.33715
6.73,0.36508
6.74,0.39493
6.75,0.4261
6.76,0.45796
6.77,0.48986
6.78,0.52117
6.79,0.55146
6.8,0.58077
6.81,0.6091
6.82,0.63645
6.83,0.66282
6.84,0.6882
6.85,0.71261
6.86,0.73604
6.87,0.75848
6.88,0.77994
6.89,0.80043
6.9,0.81993
6.91,0.83845
6.92,0.85599
6.93,0.87254
6.94,0.88812
6.95,0.90272
6.96,0.91633
6.97,0.92897
6.98,0.94062
6.99,0.95129
7,0.96098
7.01,0.96969
7.02,0.97742
7.03,0.98417
7.04,0.98994
7.05,0.99472
7.06,0.99853
7.07,1.0014
7.08,1.0032
7.09,1.0041
7.1,1.0039
7.11,1.0028
7.12,1.0008
7.13,0.99769
7.14,0.99365
7.15,0.98863
7.16,0.98262
7.17,0.97564
7.18,0.96767
7.19,0.95872
7.2,0.94879
7.21,0.93788
7.22,0.92599
7.23,0.91312
7.24,0.89927
7.25,0.88443
7.26,0.86862
7.27,0.85182
7.28,0.83405
7.29,0.81529
7.3,0.79555
7.31,0.77483
7.32,0.75313
7.33,0.73045
7.34,0.70678
7.35,0.68214
7.36,0.65651
7.37,0.62991
7.38,0.60232
7.39,0.57375
7.4,0.5442
7.41,0.51367
7.42,0.48222
7.43,0.45039
7.44,0.41887
7.45,0.38826
7.46,0.35917
7.47,0.33217
7.48,0.30778
7.49,0.28645
7.5,0.26858
7.51,0.2545
7.52,0.24445
7.53,0.2386
7.54,0.23703
7.55,0.23995
7.56,0.24752
7.57,0.25953
7.58,0.27571
7.59,0.2957
7.6,0.31907
7.61,0.34532
7.62,0.3739
7.63,0.40423
7.64,0.43569
7.65,0.46763
7.66,0.49943
7.67,0.53045
7.68,0.56045
7.69,0.58947
7.7,0.61751
7.71,0.64457
7.72,0.67065
7.73,0.69574
7.74,0.71986
7.75,0.74299
7.76,0.76515
7.77,0.78632
7.78,0.80651
7.79,0.82572
7.8,0.84395
7.81,0.8612
7.82,0.87746
7.83,0.89275
7.84,0.90705
7.85,0.92038
7.86,0.93272
7.87,0.94408
7.88,0.95447
7.89,0.96387
7.9,0.97228
7.91,0.97972
7.92,0.98618
7.93,0.99166
7.94,0.99615
7.95,0.99967
7.96,1.0022
7.97,1.0038
7.98,1.0043
7.99,1.0039
8,1.0025
8.01,1.0001
8.02,0.9968
8.03,0.99246
8.04,0.98715
8.05,0.98085
8.06,0.97358
8.07,0.96532
8.08,0.95608
8.09,0.94586
8.1,0.93466
8.11,0.92248
8.12,0.90931
8.13,0.89517
8.14,0.88004
8.15,0.86394
8.16,0.84685
8.17,0.82878
8.18,0.80974
8.19,0.78971
8.2,0.7687
8.21,0.7467
8.22,0.72373
8.23,0.69978
8.24,0.67484
8.25,0.64893
8.26,0.62203
8.27,0.59415
8.28,0.56529
8.29,0.53545
8.3,0.50463
8.31,0.47299
8.32,0.44118
8.33,0.40985
8.34,0.37963
8.35,0.35109
8.36,0.32479
8.37,0.30124
8.38,0.28087
8.39,0.26407
8.4,0.25114
8.41,0.2423
8.42,0.23768
8.43,0.23737
8.44,0.24167
8.45,0.25055
8.46,0.26381
8.47,0.28114
8.48,0.30216
8.49,0.32642
8.5,0.35341
8.51,0.38256
8.52,0.41329
8.53,0.44495
8.54,0.47692
8.55,0.50855
8.56,0.53927
8.57,0.56899
8.58,0.59773
8.59,0.62548
8.6,0.65226
8.61,0.67805
8.62,0.70287
8.63,0.7267
8.64,0.74955
8.65,0.77142
8.66,0.79231
8.67,0.81222
8.68,0.83114
8.69,0.84909
8.7,0.86605
8.71,0.88204
8.72,0.89704
8.73,0.91106
8.74,0.9241
8.75,0.93616
8.76,0.94724
8.77,0.95734
8.78,0.96646
8.79,0.97459
8.8,0.98175
8.81,0.98792
8.82,0.99312
8.83,0.99733
8.84,1.0006
8.85,1.0028
8.86,1.0041
8.87,1.0044
8.88,1.0037
8.89,1.002
8.9,0.99934
8.91,0.99571
8.92,0.99109
8.93,0.98549
8.94,0.97891
8.95,0.97135
8.96,0.96281
8.97,0.95329
8.98,0.94279
8.99,0.9313
9,0.91884
9.01,0.90539
9.02,0.89097
9.03,0.87556
9.04,0.85917
9.05,0.8418
9.06,0.82345
9.07,0.80412
9.08,0.7838
9.09,0.76251
9.1,0.74024
9.11,0.71698
9.12,0.69274
9.13,0.66752
9.14,0.64133
9.15,0.61415
9.16,0.58598
9.17,0.55684
9.18,0.52672
9.19,0.49562
9.2,0.46386
9.21,0.43213
9.22,0.40106
9.23,0.37126
9.24,0.34331
9.25,0.31775
9.26,0.29507
9.27,0.27569
9.28,0.25997
9.29,0.24819
9.3,0.24055
9.31,0.23716
9.32,0.23814
9.33,0.24377
9.34,0.25394
9.35,0.26841
9.36,0.28684
9.37,0.30884
9.38,0.33394
9.39,0.36161
9.4,0.39128
9.41,0.42233
9.42,0.45415
9.43,0.48608
9.44,0.5175
9.45,0.54792
9.46,0.57736
9.47,0.60581
9.48,0.63329
9.49,0.65978
9.5,0.68529
9.51,0.70982
9.52,0.73337
9.53,0.75594
9.54,0.77753
9.55,0.79814
9.56,0.81776
9.57,0.83641
9.58,0.85407
9.59,0.87076
9.6,0.88646
9.61,0.90118
9.62,0.91492
9.63,0.92768
9.64,0.93946
9.65,0.95026
9.66,0.96007
9.67,0.96891
9.68,0.97676
9.69,0.98364
9.7,0.98953
9.71,0.99444
9.72,0.99837
9.73,1.0013
9.74,1.0033
9.75,1.0043
9.76,1.0043
9.77,1.0033
9.78,1.0014
9.79,0.99842
9.8,0.9945
9.81,0.9896
9.82,0.98372
9.83,0.97686
9.84,0.96902
9.85,0.9602
9.86,0.95039
9.87,0.93961
9.88,0.92784
9.89,0.9151
9.9,0.90137
9.91,0.88666
9.92,0.87097
9.93,0.8543
9.94,0.83665
9.95,0.81801
9.96,0.7984
9.97,0.77781
9.98,0.75623
9.99,0.73367
10,0.71014
