x,y
9.13,0.79584
9.14,0.79519
9.15,0.79356
9.16,0.79095
9.17,0.78736
9.18,0.78279
9.19,0.77724
9.2,0.77071
9.21,0.76319
9.22,0.7547
9.23,0.74522
9.24,0.73477
9.25,0.72333
9.26,0.71091
9.27,0.69751
9.28,0.68313
9.29,0.66777
9.3,0.65142
9.31,0.6341
9.32,0.6158
9.33,0.59651
9.34,0.57624
9.35,0.555
9.36,0.53277
9.37,0.50956
9.38,0.48542
9.39,0.46081
9.4,0.43622
9.41,0.41214
9.42,0.38905
9.43,0.3674
9.44,0.3476
9.45,0.33004
9.46,0.31504
9.47,0.30287
9.48,0.29376
9.49,0.28786
9.5,0.28525
9.51,0.28603
9.52,0.29042
9.53,0.29833
9.54,0.30956
9.55,0.32388
9.56,0.34096
9.57,0.36044
9.58,0.38191
9.59,0.40493
9.6,0.42902
9.61,0.4537
9.62,0.47847
9.63,0.50284
9.64,0.52633
9.65,0.54881
9.66,0.57032
9.67,0.59084
9.68,0.61038
9.69,0.62894
9.7,0.64652
9.71,0.66312
9.72,0.67874
9.73,0.69338
9.74,0.70703
9.75,0.71971
9.76,0.7314
9.77,0.74211
9.78,0.75184
9.79,0.76059
9.8,0.76836
9.81,0.77515
9.82,0.78096
9.83,0.78579
9.84,0.78963
9.85,0.7925
9.86,0.79438
9.87,0.79528
9.88,0.7952
9.89,0.79414
9.9,0.7921
9.91,0.78908
9.92,0.78508
9.93,0.7801
9.94,0.77413
9.95,0.76719
9.96,0.75926
9.97,0.75035
9.98,0.74046
9.99,0.72959
10,0.71774
