x,y
0.150972,-1.042734
0.357850,-0.926798
0.452424,-0.873799
0.659303,-0.757863
0.626210,-0.523034
0.611082,-0.415683
0.577989,-0.180853
0.347128,-0.126605
0.647785,-0.800509
0.873573,-0.727985
0.887794,-0.491262
0.894295,-0.383045
0.908515,-0.146322
0.693033,-0.047290
0.594527,-0.002018
0.379044,0.097015
0.208661,-0.067938
0.938177,-0.179055
0.999144,0.050124
0.807632,0.189992
0.720083,0.253932
0.528571,0.393800
0.328813,0.265985
0.237494,0.207556
0.037736,0.079741
0.084480,-0.152756
0.490880,-0.734764
0.727928,-0.741689
0.820279,-0.523260
0.862496,-0.423406
0.954847,-0.204977
0.784726,-0.039753
0.706956,0.035778
0.536835,0.201002
0.321196,0.102313
0.971895,-0.245728
1.105800,-0.050000
0.971895,0.145728
0.910681,0.235204
0.776777,0.430932
0.545829,0.377051
0.440253,0.352420
0.209305,0.298539
0.175838,0.063762
0.820279,0.423260
0.727928,0.641689
0.490880,0.634764
0.382515,0.631599
0.145466,0.624674
0.066024,0.401226
0.029707,0.299079
-0.049735,0.075631
0.129740,-0.079381
0.807632,-0.289992
0.999144,-0.150124
0.938177,0.079055
0.910307,0.183823
0.849340,0.413002
0.613645,0.439224
0.505898,0.451211
0.270202,0.477432
0.160357,0.267256
0.887794,0.391262
0.873573,0.627985
0.647785,0.700509
0.544568,0.733663
0.318780,0.806188
0.169368,0.622024
0.101066,0.537835
-0.048346,0.353671
0.069161,0.147681
0.357850,0.826798
0.150972,0.942734
-0.032049,0.791925
-0.115716,0.722984
-0.298737,0.572175
-0.224496,0.346945
-0.190558,0.243983
-0.116317,0.018754
0.120508,0.006335
-0.032049,-0.841925
0.150972,-0.992734
0.357850,-0.876798
0.452424,-0.823799
0.659303,-0.707863
0.626210,-0.473034
0.611082,-0.365683
0.577989,-0.130853
0.347128,-0.076605
0.647785,-0.750509
0.873573,-0.677985
0.887794,-0.441262
0.894295,-0.333045
0.908515,-0.096322
0.693033,0.002710
0.594527,0.047982
0.379044,0.147015
0.208661,-0.017938
0.938177,-0.129055
0.999144,0.100124
0.807632,0.239992
0.720083,0.303932
0.528571,0.443800
0.328813,0.315985
0.237494,0.257556
0.037736,0.129741
0.084480,-0.102756
0.490880,-0.684765
0.727928,-0.691689
0.820279,-0.473260
0.862496,-0.373406
0.954847,-0.154977
0.784726,0.010247
0.706956,0.085778
0.536835,0.251002
0.321196,0.152313
0.971895,-0.195728
1.105800,0.000000
0.971895,0.195728
0.910681,0.285204
0.776777,0.480932
0.545829,0.427051
0.440253,0.402420
0.209305,0.348539
0.175838,0.113762
0.820279,0.473260
0.727928,0.691689
0.490880,0.684765
0.382515,0.681599
0.145466,0.674674
0.066024,0.451226
0.029707,0.349079
-0.049735,0.125631
0.129740,-0.029381
0.807632,-0.239992
0.999144,-0.100124
0.938177,0.129055
0.910307,0.233823
0.849340,0.463002
0.613645,0.489224
0.505898,0.501211
0.270202,0.527433
0.160357,0.317256
0.887794,0.441262
0.873573,0.677985
0.647785,0.750509
0.544568,0.783663
0.318780,0.856188
0.169368,0.672024
0.101066,0.587835
-0.048346,0.403671
0.069161,0.197681
0.357850,0.876798
0.150972,0.992734
-0.032049,0.841925
-0.115716,0.772984
-0.298737,0.622175
-0.224496,0.396945
-0.190558,0.293983
-0.116317,0.068754
0.120508,0.056335
-0.032049,-0.791925
0.150972,-0.942734
0.357850,-0.826798
0.452424,-0.773799
0.659303,-0.657863
0.626210,-0.423034
0.611082,-0.315683
0.577989,-0.080853
0.347128,-0.026605
0.647785,-0.700509
0.873573,-0.627985
0.887794,-0.391262
0.894295,-0.283045
0.908515,-0.046322
0.693033,0.052710
0.594527,0.097982
0.379044,0.197015
0.208661,0.032062
0.938177,-0.079055
0.999144,0.150124
0.807632,0.289992
0.720083,0.353932
0.528571,0.493800
0.328813,0.365985
0.237494,0.307556
0.037736,0.179741
0.084480,-0.052756
0.490880,-0.634764
0.727928,-0.641689
0.820279,-0.423260
0.862496,-0.323406
0.954847,-0.104977
0.784726,0.060247
0.706956,0.135778
0.536835,0.301002
0.321196,0.202313
0.971895,-0.145728
1.105800,0.050000
0.971895,0.245728
0.910681,0.335204
0.776777,0.530932
0.545829,0.477051
0.440253,0.452420
0.209305,0.398539
0.175838,0.163762
